ts,epoch,cam_id,name,cls,box_w,box_h,area_px,aspect,frames,heading,px_per_frame,moving
2026-09-07 00:20:00,1788740385.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,31,42,1302,0.738,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,43,23,989,1.87,2,3.0,9.51,false
2026-09-07 00:20:00,1788740387.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,bus,93,58,5394,1.603,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,75,45,3375,1.667,3,26.6,1.68,false
2026-09-07 00:20:00,1788740389.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,43,34,1462,1.265,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,46,41,1886,1.122,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,47,43,2021,1.093,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,66,50,3300,1.32,2,199.1,13.76,false
2026-09-07 00:20:00,1788740391.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,74,119,8806,0.622,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,26,22,572,1.182,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,33,27,891,1.222,4,333.4,0.75,false
2026-09-07 00:20:00,1788740381.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,59,64,3776,0.922,8,171.9,0.51,false
2026-09-07 00:20:00,1788740389.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,115,119,13685,0.966,4,258.7,0.85,false
2026-09-07 00:20:00,1788740391.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,48,21,1008,2.286,2,333.4,1.12,false
2026-09-07 00:20:00,1788740395.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,56,51,2856,1.098,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,63,33,2079,1.909,3,26.6,0.56,false
2026-09-07 00:20:00,1788740399.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,48,42,2016,1.143,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,053afe02-e1b3-4bea-9995-787e72c7fff4,Atlantic Ave @ Barclays Center,car,56,60,3360,0.933,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,112,28,3136,4.0,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,77,79,6083,0.975,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,30,26,780,1.154,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,36,34,1224,1.059,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,truck,34,112,3808,0.304,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,72,65,4680,1.108,2,230.2,11.72,false
2026-09-07 00:20:00,1788740387.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,36,24,864,1.5,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,46,46,2116,1.0,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,99,71,7029,1.394,2,220.5,31.56,false
2026-09-07 00:20:00,1788740389.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,bus,231,203,46893,1.138,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,82,78,6396,1.051,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,51,49,2499,1.041,4,77.9,4.77,false
2026-09-07 00:20:00,1788740391.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,51,31,1581,1.645,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,83,61,5063,1.361,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,86,47,4042,1.83,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,truck,34,112,3808,0.304,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,45,71,3195,0.634,5,256.0,2.06,false
2026-09-07 00:20:00,1788740393.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,96,31,2976,3.097,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,bus,278,254,70612,1.094,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,141,72,10152,1.958,10,227.2,13.41,true
2026-09-07 00:20:00,1788740389.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,93,84,7812,1.107,6,116.6,1.57,false
2026-09-07 00:20:00,1788740391.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,41,52,2132,0.788,4,206.6,0.37,false
2026-09-07 00:20:00,1788740393.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,32,29,928,1.103,3,218.0,7.3,true
2026-09-07 00:20:00,1788740397.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,34,27,918,1.259,1,0.0,0.0,false
2026-09-07 00:20:00,1788740399.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,55,41,2255,1.341,1,0.0,0.0,false
2026-09-07 00:20:00,1788740399.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,24,15,360,1.6,1,0.0,0.0,false
2026-09-07 00:20:00,1788740399.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,truck,34,111,3774,0.306,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,35,32,1120,1.094,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,fa287d30-44a9-48ef-90d6-5ab0a54eab15,Flatbush Ave and Atlantic Ave,car,43,73,3139,0.589,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,490,334,163660,1.467,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,478,506,241868,0.945,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,248,203,50344,1.222,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,218,140,30520,1.557,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,110,57,6270,1.93,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,195,168,32760,1.161,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,353,312,110136,1.131,2,307.0,117.1,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,255,240,61200,1.062,2,53.5,42.9,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,286,194,55484,1.474,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,655,656,429680,0.998,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,77,46,3542,1.674,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,447,541,241827,0.826,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,truck,439,548,240572,0.801,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,183,236,43188,0.775,3,35.9,12.35,false
2026-09-07 00:20:00,1788740385.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,209,130,27170,1.608,1,0.0,0.0,false
2026-09-07 00:20:00,1788740385.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,752,391,294032,1.923,1,0.0,0.0,false
2026-09-07 00:20:00,1788740385.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,103,56,5768,1.839,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,125,72,9000,1.736,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,125,67,8375,1.866,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,180,206,37080,0.874,3,129.0,27.02,false
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,195,213,41535,0.915,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,529,425,224825,1.245,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,476,339,161364,1.404,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,249,108,26892,2.306,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,718,205,147190,3.502,2,356.5,138.76,false
2026-09-07 00:20:00,1788740391.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,402,221,88842,1.819,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,99,60,5940,1.65,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,156,181,28236,0.862,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,678,435,294930,1.559,3,164.6,70.78,false
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,129,79,10191,1.633,2,37.0,35.7,false
2026-09-07 00:20:00,1788740393.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,278,197,54766,1.411,1,0.0,0.0,false
2026-09-07 00:20:00,1788740393.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,178,147,26166,1.211,1,0.0,0.0,false
2026-09-07 00:20:00,1788740393.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,136,54,7344,2.519,1,0.0,0.0,false
2026-09-07 00:20:00,1788740393.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,164,125,20500,1.312,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,192,423,81216,0.454,2,346.2,54.57,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,533,352,187616,1.514,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,113,62,7006,1.823,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,124,66,8184,1.879,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,150,86,12900,1.744,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,350,380,133000,0.921,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,213,130,27690,1.638,1,0.0,0.0,false
2026-09-07 00:20:00,1788740395.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,130,70,9100,1.857,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,525,334,175350,1.572,8,324.5,53.2,true
2026-09-07 00:20:00,1788740385.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,341,319,108779,1.069,9,66.2,9.43,false
2026-09-07 00:20:00,1788740385.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,321,275,88275,1.167,6,160.0,31.92,true
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,889,608,540512,1.462,6,36.0,29.92,false
2026-09-07 00:20:00,1788740389.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,913,601,548713,1.519,6,151.9,128.13,true
2026-09-07 00:20:00,1788740391.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,449,458,205642,0.98,6,50.5,6.61,false
2026-09-07 00:20:00,1788740397.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,395,334,131930,1.183,3,143.5,129.05,true
2026-09-07 00:20:00,1788740397.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,241,157,37837,1.535,1,0.0,0.0,false
2026-09-07 00:20:00,1788740397.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,251,144,36144,1.743,1,0.0,0.0,false
2026-09-07 00:20:00,1788740397.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,136,76,10336,1.789,1,0.0,0.0,false
2026-09-07 00:20:00,1788740399.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,233,202,47066,1.153,2,123.2,34.67,false
2026-09-07 00:20:00,1788740399.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,354,186,65844,1.903,1,0.0,0.0,false
2026-09-07 00:20:00,1788740399.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,236,316,74576,0.747,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,621,499,309879,1.244,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,206,151,31106,1.364,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,135,77,10395,1.753,1,0.0,0.0,false
2026-09-07 00:20:00,1788740401.8,5f4bef40-ddee-41fa-a623-6388d561f416,C2-PE-01-Cntr_at_Caton_Ave-Ex6,car,95,62,5890,1.532,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,25,14,350,1.786,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,53,69,3657,0.768,3,258.3,7.4,false
2026-09-07 00:20:00,1788740387.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,25,12,300,2.083,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,36,22,792,1.636,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,truck,38,46,1748,0.826,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,bus,39,47,1833,0.83,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,74,49,3626,1.51,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,45,43,1935,1.047,1,0.0,0.0,false
2026-09-07 00:20:00,1788740399.8,f9608ba1-608f-4dad-a8aa-9a9c1978b363,McDonald Ave @ 10th Ave / 20th St,car,61,58,3538,1.052,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,115,99,11385,1.162,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,145,173,25085,0.838,1,0.0,0.0,false
2026-09-07 00:20:00,1788740381.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,144,109,15696,1.321,2,125.5,12.9,false
2026-09-07 00:20:00,1788740381.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,68,71,4828,0.958,2,0.0,2.0,false
2026-09-07 00:20:00,1788740381.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,112,146,16352,0.767,2,85.0,34.63,false
2026-09-07 00:20:00,1788740381.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,43,54,2322,0.796,2,67.5,15.69,false
2026-09-07 00:20:00,1788740383.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,33,25,825,1.32,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,129,83,10707,1.554,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,bus,87,71,6177,1.225,2,234.9,28.71,false
2026-09-07 00:20:00,1788740383.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,48,53,2544,0.906,2,315.0,1.41,false
2026-09-07 00:20:00,1788740385.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,113,140,15820,0.807,1,0.0,0.0,false
2026-09-07 00:20:00,1788740385.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,18,63,1134,0.286,1,0.0,0.0,false
2026-09-07 00:20:00,1788740385.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,moto,39,38,1482,1.026,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,truck,88,69,6072,1.275,2,59.3,15.69,false
2026-09-07 00:20:00,1788740385.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,84,63,5292,1.333,2,210.4,36.53,true
2026-09-07 00:20:00,1788740385.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,45,103,4635,0.437,2,102.1,14.32,false
2026-09-07 00:20:00,1788740387.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,53,44,2332,1.205,1,0.0,0.0,false
2026-09-07 00:20:00,1788740387.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,74,79,5846,0.937,1,0.0,0.0,false
2026-09-07 00:20:00,1788740383.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,108,96,10368,1.125,4,350.5,19.26,true
2026-09-07 00:20:00,1788740389.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,114,70,7980,1.629,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,99,180,17820,0.55,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,124,127,15748,0.976,1,0.0,0.0,false
2026-09-07 00:20:00,1788740389.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,truck,124,129,15996,0.961,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,bus,291,280,81480,1.039,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,50,64,3200,0.781,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,32,21,672,1.524,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,292,283,82636,1.032,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,28,21,588,1.333,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,36,25,900,1.44,2,153.4,3.35,false
2026-09-07 00:20:00,1788740393.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,84,96,8064,0.875,1,0.0,0.0,false
2026-09-07 00:20:00,1788740393.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,56,118,6608,0.475,1,0.0,0.0,false
2026-09-07 00:20:00,1788740391.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,81,140,11340,0.579,2,102.6,48.16,false
2026-09-07 00:20:00,1788740393.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,34,27,918,1.259,2,170.1,11.67,false
2026-09-07 00:20:00,1788740395.8,9955d671-39ad-4fb7-b63e-4e78cf6ac157,Flatbush Ave and 4 Ave,car,48,28,1344,1.714,1,0.0,0.0,false
